Id,IdList1,Date,Operator,DescriptionWork,SematId,UserId,BreakFastTime,LunchTime,TotalTime,SpentTime,DateStart,DateEnd
8660,2504,2026-01-10,2041,بستن سر سیم عایق الستوم,69,29,00:00:00.000000,00:00:00.000000,00:47:00.000000,00:47:00.000000,15:15:00.000000,16:02:00.000000
8661,2535,2026-01-10,2043,پلیسه گیری کویل نصف و عایق بندی کویل 3 عدد ,69,29,00:30:00.000000,00:00:00.000000,04:45:00.000000,04:15:00.000000,07:45:00.000000,12:30:00.000000
8662,2509,2026-01-10,2045,باز کردن 1 عدد نوار پنبه ای و پلیسه گیری و رفع اتصال 1 عدد کویل و عایق بندی 3 عدد کویل,69,29,00:30:00.000000,00:00:00.000000,03:50:00.000000,03:20:00.000000,09:10:00.000000,13:00:00.000000
8663,2504,2026-01-10,2046,عایق بندی کویل 3 عدد ,69,29,00:30:00.000000,00:00:00.000000,05:30:00.000000,05:00:00.000000,08:00:00.000000,13:30:00.000000
8664,2505,2026-01-10,4052,تورق هسته,69,29,00:30:00.000000,00:00:00.000000,04:45:00.000000,04:15:00.000000,09:15:00.000000,14:00:00.000000
8665,2543,2026-01-10,3049,باز کردن ترمینال و چک کردن و تست و راه اندازی ,69,29,00:00:00.000000,00:00:00.000000,02:10:00.000000,02:10:00.000000,07:50:00.000000,10:00:00.000000
8666,2510,2026-01-10,2040,رزین کاری الستوم ,69,29,00:00:00.000000,00:30:00.000000,03:00:00.000000,02:30:00.000000,14:30:00.000000,17:30:00.000000
8667,2543,2026-01-09,2030,همکاری جهت هسته چینی ,69,29,00:30:00.000000,00:30:00.000000,15:09:00.000000,14:09:00.000000,08:50:00.000000,23:59:00.000000
8668,2543,2026-01-09,2030,همکاری جهت هسته چینی اماده سازی مخزن جوشکاری طرف مقابل تمیز کاری داخل مخزن و سر پا کردن مخزن جای گذاری ناودونی ها و مونتاژ کلگی ترانس انجام تست الکتریکی نسبت تبدیل همکاری با اقای معصومی جوشکاری قسمت مثلث,69,29,00:30:00.000000,00:30:00.000000,15:09:00.000000,14:09:00.000000,08:50:00.000000,23:59:00.000000
8669,2528,2026-01-10,2040,در اوردن رینگ اضافی و نخ بندی های اضافی تمیز کاری هسته انجام تست های پاد رج و فوکو و جوشکاری سر سیم هادو عدد کویل ,69,29,00:30:00.000000,00:30:00.000000,08:30:00.000000,07:30:00.000000,08:00:00.000000,16:30:00.000000
8670,2504,2026-01-11,2029,عایق بندی کویل 3 عدد ,69,29,00:30:00.000000,00:00:00.000000,02:45:00.000000,02:15:00.000000,08:00:00.000000,10:45:00.000000
8671,2528,2026-01-11,2029,پلیسه گیری و رفع اتصال کویل 1 عدد و عایق بندی کویل 1 عدد ,69,29,00:00:00.000000,00:00:00.000000,00:50:00.000000,00:50:00.000000,10:45:00.000000,11:35:00.000000
8672,2535,2026-01-11,2032,دراوردن یک عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,01:20:00.000000,01:20:00.000000,07:40:00.000000,09:00:00.000000
8673,2528,2026-01-11,2032,باز کردن عایق رینگ و جوشکاری 2 حلقه رینگ سر بندی ,69,29,00:00:00.000000,00:30:00.000000,07:30:00.000000,07:00:00.000000,10:30:00.000000,18:00:00.000000
8674,2543,2026-01-11,2033,ادامه کار ترانس جهت تمیز کاری مخزن با همکاری اقای ناظری ,69,29,00:30:00.000000,00:30:00.000000,12:30:00.000000,11:30:00.000000,09:30:00.000000,22:00:00.000000
8675,2483,2026-01-11,2033,لکه گیری و تمیز کاری الستوم و بسته بندی ان ,69,29,00:00:00.000000,00:00:00.000000,01:40:00.000000,01:40:00.000000,07:50:00.000000,09:30:00.000000
8676,2535,2026-01-11,2039,گرم کردن هسته با هوا گاز و در اوردن کویل و پلیسه گیری و عایق کاری کویل در محل ,69,29,00:30:00.000000,00:00:00.000000,05:50:00.000000,05:20:00.000000,07:40:00.000000,13:30:00.000000
8677,2528,2026-01-11,2040,ادامه تست فوکو فلاپی زدن 10 عدد کویل جای گذاری عایق بین شیار کونیک کردن گوه بین شیار جای گذاری 3 عدد کویل و خارج کردن برای اصلاح فرم و جای گذاری 3 عدد کویل و انجم تست و تعویض عایق 2 عدد کویل بافت به علاوه جای گذاری ,69,29,00:30:00.000000,00:30:00.000000,09:45:00.000000,08:45:00.000000,07:45:00.000000,17:30:00.000000
8678,2540,2026-01-11,3047,تخلیه الکتروموتور تمیز کاری و پلبسه گیری حدود 7 سانت رنگ امیزی و تمیز کاری روی پوسته و جای گذاری عایق ,69,29,00:30:00.000000,00:30:00.000000,09:45:00.000000,08:45:00.000000,07:45:00.000000,17:30:00.000000
8679,2543,2026-01-11,2041,اندازه گیری و برش و تا کردن عایق ,69,29,00:00:00.000000,00:00:00.000000,01:55:00.000000,01:55:00.000000,13:15:00.000000,15:10:00.000000
8680,2528,2026-01-11,2043,پیچیدن نوار پنبه ای و پلیسه گیری و عایق بندی 1 عدد کویل باز کردن نوار پنبه ای 2 عدد ,69,29,00:30:00.000000,00:00:00.000000,03:25:00.000000,02:55:00.000000,07:50:00.000000,11:15:00.000000
8681,2509,2026-01-11,2045,عایق بندی 2 عدد کویل ,69,29,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,08:00:00.000000,09:30:00.000000
8682,2528,2026-01-11,2045,پلیسه گیری و رفع اتثصال 1 عدد کویل و عایق بندی ,69,29,00:30:00.000000,00:00:00.000000,01:25:00.000000,00:55:00.000000,09:40:00.000000,11:05:00.000000
8683,2504,2026-01-11,2046,عایق بنئی کویل 6 عدد ,69,29,00:30:00.000000,00:00:00.000000,06:00:00.000000,05:30:00.000000,09:30:00.000000,15:30:00.000000
8684,2543,2026-01-11,4053,سوراخکاری و همکاری با اقای ترانس ,69,29,00:00:00.000000,00:30:00.000000,06:30:00.000000,06:00:00.000000,16:00:00.000000,22:30:00.000000
8685,2528,2026-01-11,4053,جای گذاری کویل های الستوم ,69,29,00:30:00.000000,00:00:00.000000,08:00:00.000000,07:30:00.000000,08:00:00.000000,16:00:00.000000
8686,2505,2026-01-11,4052,تورق هسته ,69,29,00:30:00.000000,00:00:00.000000,07:00:00.000000,06:30:00.000000,08:00:00.000000,15:00:00.000000
8687,2528,2026-01-12,2029,اموزش ساخت پل 1 به 4 پوست گیری پل 2 عدد و عایق بندی پل و عایق بندی رینگ ستاره ,69,29,00:30:00.000000,00:00:00.000000,04:30:00.000000,04:00:00.000000,07:45:00.000000,12:15:00.000000
8688,2543,2026-01-12,2029,عایق بندی ترانس ,69,29,00:00:00.000000,00:00:00.000000,03:45:00.000000,03:45:00.000000,13:45:00.000000,17:30:00.000000
8689,2545,2026-01-12,2030,ادامه کار ترانس ترمیم عایق بندی ها تست الکتریکی با همکاری خانم رحمانی فولی گردن روغن مونتاژ ترانس گرفتن تست های پاد ,69,29,00:30:00.000000,00:30:00.000000,14:59:00.000000,13:59:00.000000,09:00:00.000000,23:59:00.000000
8690,2528,2026-01-12,2032,جوشکاری رینگ الستوم تمام کار ,69,29,00:30:00.000000,00:30:00.000000,09:50:00.000000,08:50:00.000000,07:40:00.000000,17:30:00.000000
8691,2543,2026-01-12,2033,تمیز کاری پوسته و جا زدن بوبین ها و دمونتاژ کردن ورنگ امیزی ,69,29,00:30:00.000000,00:30:00.000000,16:04:00.000000,15:04:00.000000,07:55:00.000000,23:59:00.000000
8692,2520,2026-01-12,2035,جای گذاری 8 عدد کلاف و چرخاندن و جابجایی استاتور و برش عایق بین فاز پیشانی و اصلاح فرم و رد کردن نخ طرف انتها جهت نخ بندی ,69,29,00:30:00.000000,00:30:00.000000,09:45:00.000000,08:45:00.000000,07:45:00.000000,17:30:00.000000
8693,2535,2026-01-12,2039,چرخاندن الستوم و عایق بندی هسته و جای گذاری کویل 2 عدد و 1 عدد بافت ,69,29,00:30:00.000000,00:00:00.000000,04:40:00.000000,04:10:00.000000,07:40:00.000000,12:20:00.000000
8694,2528,2026-01-12,2039,عایق بندی بافت در محل و جای گذاری بافت و جوشکاری سربندی و نصب پل و عایق بندی سربندی پل ها با همکاری اقای محمدی و در اوردن رینگ الستوم ,69,29,00:00:00.000000,00:30:00.000000,09:45:00.000000,09:15:00.000000,12:30:00.000000,22:15:00.000000
8695,2528,2026-01-12,2040,تعویض عایق های بافت و جایگذاری انها و تست گرفتن و چرخاندن موتور و جوشکاری تعدادی از گروه ها و جوشکاری پل ها و عایق کردن گروه ها و پل ها ,2123,2028,00:30:00.000000,01:00:00.000000,14:30:00.000000,13:00:00.000000,07:45:00.000000,22:15:00.000000
8696,2520,2026-01-12,3047,جایگذاری 8عدد کلاف ,2123,2028,00:30:00.000000,00:00:00.000000,07:40:00.000000,07:10:00.000000,07:50:00.000000,15:30:00.000000
8697,2534,2026-01-12,2043,عایق بندی پل 1 به 4 8عدد,2123,2028,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,09:00:00.000000,11:30:00.000000
8698,2538,2026-01-12,2044,ساخت ابزار و جا زدن جای خار ,2123,2028,00:30:00.000000,00:00:00.000000,08:00:00.000000,07:30:00.000000,07:30:00.000000,15:30:00.000000
8699,2528,2026-01-12,2045,پوست گیری 2 عدد پل - فلاپی زدن 6 عدد پل,2123,2028,00:30:00.000000,00:00:00.000000,01:10:00.000000,00:40:00.000000,09:30:00.000000,10:40:00.000000
8700,2534,2026-01-12,2045,فلاپی زدن 8عدد پل,2123,2028,00:00:00.000000,00:00:00.000000,00:15:00.000000,00:15:00.000000,10:40:00.000000,10:55:00.000000
8701,2505,2026-01-12,2045,تورق هسته ,2123,2028,00:00:00.000000,00:30:00.000000,05:00:00.000000,04:30:00.000000,12:30:00.000000,17:30:00.000000
8702,2543,2026-01-12,2046,عایق ترانس,2123,2028,00:00:00.000000,00:00:00.000000,02:20:00.000000,02:20:00.000000,13:00:00.000000,15:20:00.000000
8703,2505,2026-01-12,2046,پوست کنی رینگ,2123,2028,00:00:00.000000,00:00:00.000000,00:30:00.000000,00:30:00.000000,16:00:00.000000,16:30:00.000000
8704,2505,2026-01-12,4052,تورق هسته الستوم ,2123,2028,00:30:00.000000,00:00:00.000000,03:15:00.000000,02:45:00.000000,07:45:00.000000,11:00:00.000000
8705,2528,2026-01-13,2029,عایق بندی دسته های موتور ,2123,2028,00:00:00.000000,00:00:00.000000,00:45:00.000000,00:45:00.000000,09:15:00.000000,10:00:00.000000
8706,2529,2026-01-13,2029,پوست گیری پل 5عدد و صاف کردن سرسیم پل 8عدد,2123,2028,00:00:00.000000,00:00:00.000000,00:50:00.000000,00:50:00.000000,10:30:00.000000,11:20:00.000000
8707,2529,2026-01-13,2029,پوست گیری 17عدد کویل و بستن نوار پنبه 4عدد کویل,2123,2028,00:00:00.000000,00:30:00.000000,06:10:00.000000,05:40:00.000000,11:20:00.000000,17:30:00.000000
8708,2529,2026-01-13,2032,جابجایی و باز کردن عایق رینگ الستوم ,2123,2028,00:00:00.000000,00:00:00.000000,02:20:00.000000,02:20:00.000000,07:40:00.000000,10:00:00.000000
8709,2529,2026-01-13,2032,تخلیه الستوم 54 عدد کویل ,2123,2028,00:00:00.000000,00:00:00.000000,05:00:00.000000,05:00:00.000000,10:30:00.000000,15:30:00.000000
8710,2543,2026-01-13,2033,لکه گیری الستوم و تمیزکاری رینگ ها,2123,2028,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,08:30:00.000000,10:00:00.000000
8711,2539,2026-01-13,2033,تمیزکاری و پلیسه گیری و رنگ امیزی ,2123,2028,00:00:00.000000,00:00:00.000000,01:00:00.000000,01:00:00.000000,10:30:00.000000,11:30:00.000000
8712,2539,2026-01-14,2033,تمیزکاری و پلیسه گیری و رنگ امیزی,2123,2028,00:00:00.000000,00:00:00.000000,01:40:00.000000,01:40:00.000000,13:20:00.000000,15:00:00.000000
8713,2520,2026-01-13,2035,ادامه نخ بندی انتها و سربندی و جوشکاری و عایق بندی پل ها و کشیدن خروجی ها و مستندات ,2123,2028,00:30:00.000000,00:00:00.000000,07:45:00.000000,07:15:00.000000,07:45:00.000000,15:30:00.000000
8714,2528,2026-01-13,2039,عایق کردن دستک های الستوم و جوشکاری بین فاز و ستاره و گرفتن تست هایپات و عایق کاری بین فاز و سرستاره و نصب رینگ الستوم و نخ بندی ,2123,2028,00:30:00.000000,00:30:00.000000,10:20:00.000000,09:20:00.000000,07:40:00.000000,18:00:00.000000
8715,2528,2026-01-13,2040,جوشکاری و عایق سربندی و اصلاح 3 عدد سیم کوتاه و انجام تست بین فاز و نخ بندی و انجام تست نهایی سرج و هایپات و رزین کاری دوطرف,2123,2028,00:30:00.000000,01:00:00.000000,09:45:00.000000,08:15:00.000000,10:45:00.000000,20:30:00.000000
8716,2539,2026-01-14,3047,گرفتن نقشه الکتروموتور با اقای شاکری-تخلیه سیم لاکی,2123,2028,00:30:00.000000,00:00:00.000000,03:10:00.000000,02:40:00.000000,07:50:00.000000,11:00:00.000000
8717,2540,2026-01-14,3047,پیچیدن 6عددکلاف و جایگذاری -6عدد کلاف تست سرج,2123,2028,00:00:00.000000,00:30:00.000000,06:30:00.000000,06:00:00.000000,11:05:00.000000,17:35:00.000000
8718,2540,2026-01-13,2041,اندازه گیری و برش عایق روی شیار و تا کردن 36عدد ,2123,2028,00:00:00.000000,00:00:00.000000,01:25:00.000000,01:25:00.000000,11:05:00.000000,12:30:00.000000
8719,2539,2026-01-13,2041,اندازه گیری و برش عایق روی شیار و تا کردن 36عدد-اندازه گیری و برش عایق داخل شیار و تا کردن 36عدد ,2123,2028,00:00:00.000000,00:30:00.000000,03:40:00.000000,03:10:00.000000,12:40:00.000000,16:20:00.000000
8720,2529,2026-01-13,2041,پیچیدن نوار پنبه 2عدد الستوم ,2123,2028,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,16:25:00.000000,17:40:00.000000
8721,2529,2026-01-13,2043,پوست پل 4به 1 4دد,2123,2028,00:30:00.000000,00:00:00.000000,01:15:00.000000,00:45:00.000000,10:00:00.000000,11:15:00.000000
8722,2529,2026-01-13,2043,پوست گیری کویل الستوم 18 عدد,2123,2028,00:00:00.000000,00:00:00.000000,04:15:00.000000,04:15:00.000000,11:15:00.000000,15:30:00.000000
8723,2529,2026-01-13,2043,پیجیدن نوار پنبه کویل الستوم 4عدد,2123,2028,00:00:00.000000,00:00:00.000000,01:45:00.000000,01:45:00.000000,16:00:00.000000,17:45:00.000000
8724,2538,2026-01-13,2044,همکاری با اقای حسام در مونتاژ پروژه,2123,2028,00:00:00.000000,00:00:00.000000,03:00:00.000000,03:00:00.000000,11:00:00.000000,14:00:00.000000
8725,2505,2026-01-13,2045,تورق( 16دسته) هسته ,2123,2028,00:30:00.000000,00:30:00.000000,07:40:00.000000,06:40:00.000000,09:50:00.000000,17:30:00.000000
8726,2529,2026-01-13,2046,پوست کنی کویل 15عدد,2123,2028,00:00:00.000000,00:00:00.000000,04:00:00.000000,04:00:00.000000,11:30:00.000000,15:30:00.000000
8727,2529,2026-01-13,2046,پیچیدن نوار پنبه ای برای اصلاح فرم کویل 4عدد,2123,2028,00:00:00.000000,00:00:00.000000,01:30:00.000000,01:30:00.000000,16:00:00.000000,17:30:00.000000
8728,2529,2026-01-13,4053,تخلیه کویل الستوم 54عدد,2123,2028,00:00:00.000000,00:00:00.000000,04:30:00.000000,04:30:00.000000,10:30:00.000000,15:00:00.000000
8729,2528,2026-01-13,4053,همکاری با اقای حسینیان در پوست گیری رینگ,2123,2028,00:00:00.000000,00:00:00.000000,02:00:00.000000,02:00:00.000000,08:00:00.000000,10:00:00.000000
8730,2544,2026-01-12,3049,تست رتور قطبهای اصلی و کمکی و باز کردن اتصال خروجی سربندی قطب اصلی معیوب و رفع اتصال آن و شستشو با تینر و پرکلرید,2123,2028,00:30:00.000000,00:30:00.000000,10:00:00.000000,09:00:00.000000,08:00:00.000000,18:00:00.000000
8731,2544,2026-01-13,3049,شستشوی روتور با پرکلرید و کوره گذاری ,69,29,00:00:00.000000,00:00:00.000000,02:30:00.000000,02:30:00.000000,16:30:00.000000,19:00:00.000000
8734,2036,2026-01-14,4053,دمونتاژ کردن موتور,2123,2028,00:00:00.000000,00:00:00.000000,03:00:00.000000,03:00:00.000000,11:00:00.000000,14:00:00.000000
8735,2529,2026-01-14,2046,بستن نوار پنبه ای برای اصلاح فرم 9عدد,2123,2028,00:30:00.000000,00:00:00.000000,03:45:00.000000,03:15:00.000000,07:45:00.000000,11:30:00.000000
8736,2529,2026-01-14,2046,پلیسه گیری کویل 5عدد,2123,2028,00:00:00.000000,00:30:00.000000,03:40:00.000000,03:10:00.000000,13:50:00.000000,17:30:00.000000
8737,2505,2026-01-14,2045,تورق هسته (10دسته),2123,2028,00:30:00.000000,00:00:00.000000,03:45:00.000000,03:15:00.000000,07:45:00.000000,11:30:00.000000
8738,2529,2026-01-14,2045,پلیسه گیری و رفع اتصال 3عدد کویل,2123,2028,00:00:00.000000,00:00:00.000000,03:10:00.000000,03:10:00.000000,12:15:00.000000,15:25:00.000000
8739,2529,2026-01-14,2043,پیچیدن نوار پنبه 11 عدد,2123,2028,00:30:00.000000,00:00:00.000000,03:45:00.000000,03:15:00.000000,07:45:00.000000,11:30:00.000000
8740,2529,2026-01-14,2043,پلیسه گیری 5 عدد کامل 1عدد نیمه کاره ,2123,2028,00:00:00.000000,00:30:00.000000,05:30:00.000000,05:00:00.000000,12:00:00.000000,17:30:00.000000
8741,2529,2026-01-14,2041,بستن نوار پنبه 4 عدد,2123,2028,00:00:00.000000,00:00:00.000000,01:25:00.000000,01:25:00.000000,07:45:00.000000,09:10:00.000000
8742,2529,2026-01-14,2041,پلیسه گیری الستوم 1 عدد,2123,2028,00:00:00.000000,00:00:00.000000,01:15:00.000000,01:15:00.000000,11:30:00.000000,12:45:00.000000
